"id","packetSize","interArrival","flowDuration","arrivalTimestamp"
"3235","7.125","4134417.740504","62.016266","2026-04-25 02:23:18.167000"
"3236","6.875","4132891.464233","61.993372","2026-04-25 02:23:22.299000"
"3237","8.142857","4773264.224713","62.052435","2026-04-25 02:23:27.073000"
"3238","7.125","4136777.734756","62.051666","2026-04-25 02:23:31.209000"
"3239","7.125","4140076.653163","62.10115","2026-04-25 02:23:35.350000"
"3240","7.125","4133866.596222","62.007999","2026-04-25 02:23:39.483000"
"3241","6.875","4136893.145243","62.053397","2026-04-25 02:23:43.620000"
"3242","6.875","4136658.000946","62.04987","2026-04-25 02:23:47.757000"
"3243","6.875","4129601.192474","61.944018","2026-04-25 02:23:51.887000"
"3244","7.125","4136800.06663","62.052001","2026-04-25 02:23:56.023000"
"3245","6.111111","3650220.884996","62.053755","2026-04-25 02:23:59.674000"
"3246","7.125","4129368.797938","61.940532","2026-04-25 02:24:03.803000"
"3247","7.125","4131673.272451","61.975099","2026-04-25 02:24:07.935000"
"3248","6.875","4136647.939682","62.049719","2026-04-25 02:24:12.071000"
"3249","7.125","4134994.808833","62.024922","2026-04-25 02:24:16.206000"
"3250","6.875","4140454.737345","62.106821","2026-04-25 02:24:20.347000"
"3251","6.875","4133877.070745","62.008156","2026-04-25 02:24:24.481000"
"3252","6.875","4142208.46494","62.133127","2026-04-25 02:24:28.623000"
"3253","6.875","4127063.465118","61.905952","2026-04-25 02:24:32.750000"
"3254","6.875","4147450.590134","62.211759","2026-04-25 02:24:36.897000"
"3255","6.875","4128175.86263","61.922638","2026-04-25 02:24:41.025000"
"3256","6.875","4131645.139058","61.974677","2026-04-25 02:24:45.157000"
"3257","6.875","4132738.79687","61.9910819999999","2026-04-25 02:24:49.290000"
"3258","8.142857","4773175.991499","62.051288","2026-04-25 02:24:54.063000"
"3259","7.125","4131535.657247","61.973035","2026-04-25 02:24:58.195000"
"3260","6.875","4136704.063416","62.050561","2026-04-25 02:25:02.331000"
"3261","6.875","4136698.532104","62.050478","2026-04-25 02:25:06.468000"
"3262","6.875","4136628.389359","62.049426","2026-04-25 02:25:10.605000"
"3263","7.125","4132466.602325","61.986999","2026-04-25 02:25:14.737000"
"3264","6.875","4129313.468933","61.939702","2026-04-25 02:25:18.866000"
"3265","6.875","4129783.535004","61.946753","2026-04-25 02:25:22.996000"
"3266","6.875","4136709.006627","62.050635","2026-04-25 02:25:27.133000"
"3267","6.875","4131435.791651","61.971537","2026-04-25 02:25:31.264000"
"3268","6.875","4131204.732259","61.968071","2026-04-25 02:25:35.396000"
"3269","6.875","4131619.469325","61.974292","2026-04-25 02:25:39.527000"
"3270","6.875","4140309.731166","62.104646","2026-04-25 02:25:43.667000"
"3271","6.875","4131591.796875","61.973877","2026-04-25 02:25:47.799000"
"3272","6.875","4132692.797979","61.990392","2026-04-25 02:25:51.932000"
"3273","6.875","4132372.585932","61.985589","2026-04-25 02:25:56.064000"
"3274","6.47058799999999","3876972.123981","62.031554","2026-04-25 02:25:59.941000"
"3275","6.875","4140309.937795","62.104649","2026-04-25 02:26:04.081000"
"3276","7.125","4136807.934443","62.052119","2026-04-25 02:26:08.218000"
"3277","6.875","4136961.41243","62.054421","2026-04-25 02:26:12.355000"
"3278","6.875","4131561.199824","61.973418","2026-04-25 02:26:16.487000"
"3279","6.875","4139711.141586","62.095667","2026-04-25 02:26:20.626000"
"3280","6.875","4137028.328578","62.055425","2026-04-25 02:26:24.763000"
"3281","6.875","4131417.131424","61.971257","2026-04-25 02:26:28.895000"
"3282","6.875","4129545.736313","61.943186","2026-04-25 02:26:33.024000"
"3283","6.875","4147162.993749","62.2074449999999","2026-04-25 02:26:37.172000"
"3284","6.875","4143187.920252","62.1478189999999","2026-04-25 02:26:41.315000"
"3285","6.875","4137153.800329","62.057307","2026-04-25 02:26:45.452000"
"3286","6.875","4131212.536494","61.968188","2026-04-25 02:26:49.583000"
"3287","6.875","4138454.262416","62.076814","2026-04-25 02:26:53.722000"
"3288","8.142857","4762578.927554","61.913526","2026-04-25 02:26:58.484000"
"3289","6.875","4129732.926687","61.9459939999999","2026-04-25 02:27:02.614000"
"3290","6.875","4136701.790492","62.050527","2026-04-25 02:27:06.751000"
"3291","6.875","4140895.795822","62.113437","2026-04-25 02:27:10.892000"
"3292","6.875","4140543.079376","62.108146","2026-04-25 02:27:15.032000"
"3293","7.125","4131062.666575","61.96594","2026-04-25 02:27:19.163000"
"3294","6.875","4131625.191371","61.974378","2026-04-25 02:27:23.295000"
"3295","6.875","4131593.863169","61.973908","2026-04-25 02:27:27.426000"
"3296","7.125","4131150.007248","61.96725","2026-04-25 02:27:31.557000"
"3297","8.142857","4773306.62654","62.052986","2026-04-25 02:27:36.331000"
"3298","7.125","4131559.546789","61.973393","2026-04-25 02:27:40.462000"
"3299","7.125","4131567.207972","61.973508","2026-04-25 02:27:44.594000"
"3300","7.125","4131404.129664","61.971062","2026-04-25 02:27:48.725000"
"3301","7.125","4137010.860443","62.055163","2026-04-25 02:27:52.862000"
"3302","7.125","4135185.670853","62.027785","2026-04-25 02:27:56.998000"
"3303","7.125","4136775.334676","62.05163","2026-04-25 02:28:01.134000"
"3304","7.125","4129645.808538","61.944687","2026-04-25 02:28:05.264000"
"3305","7.125","4131404.129664","61.971062","2026-04-25 02:28:09.395000"
"3306","7.125","4129654.9956","61.944825","2026-04-25 02:28:13.525000"
"3307","7.125","4131512.006124","61.97268","2026-04-25 02:28:17.657000"
"3308","7.125","4136829.996109","62.05245","2026-04-25 02:28:21.793000"
"3309","7.125","4131538.740794","61.973081","2026-04-25 02:28:25.925000"
"3310","7.125","4131514.596939","61.972719","2026-04-25 02:28:30.056000"
"3311","7.125","4135886.605581","62.038299","2026-04-25 02:28:34.192000"
"3312","7.125","4134900.061289","62.023501","2026-04-25 02:28:38.327000"
"3313","7.125","4132782.061895","61.991731","2026-04-25 02:28:42.460000"
"3314","7.125","4136575.333277","62.04863","2026-04-25 02:28:46.597000"
"3315","7.125","4138960.806529","62.084412","2026-04-25 02:28:50.735000"
"3316","7.125","4131483.809153","61.9722569999999","2026-04-25 02:28:54.867000"
"3317","7.125","4131324.068705","61.969861","2026-04-25 02:28:58.998000"
"3318","7.125","4134800.275167","62.022004","2026-04-25 02:29:03.133000"
"3319","7.125","4133209.737142","61.998146","2026-04-25 02:29:07.266000"
"3320","6.333333","3650196.762646","62.0533449999999","2026-04-25 02:29:10.917000"
"3321","7.125","4131458.791097","61.971882","2026-04-25 02:29:15.048000"
"3322","7.125","4131357.336044","61.97036","2026-04-25 02:29:19.179000"
"3323","6.705882","3880637.24339","62.090196","2026-04-25 02:29:23.060000"
"3324","7.125","4132268.460592","61.984027","2026-04-25 02:29:27.192000"
"3325","7.125","4136797.936757","62.0519689999999","2026-04-25 02:29:31.329000"
"3326","7.125","4134293.588003","62.014404","2026-04-25 02:29:35.463000"
"3327","7.125","4131377.204259","61.9706579999999","2026-04-25 02:29:39.595000"
"3328","7.125","4131320.730845","61.969811","2026-04-25 02:29:43.726000"
"3329","7.125","4131380.860011","61.970713","2026-04-25 02:29:47.857000"
"3330","7.125","4133048.470815","61.995727","2026-04-25 02:29:51.990000"
"3331","7.125","4131394.0684","61.970911","2026-04-25 02:29:56.122000"
"3332","7.125","4140495.999654","62.10744","2026-04-25 02:30:00.262000"
"3333","7.125","4139498.59937","62.092479","2026-04-25 02:30:04.402000"
"3334","7.125","4137680.46697","62.065207","2026-04-25 02:30:08.540000"
"3335","7.125","4136666.870117","62.050003","2026-04-25 02:30:12.676000"
"3336","7.125","4136623.064677","62.0493459999999","2026-04-25 02:30:16.813000"
"3337","7.125","4130037.403107","61.950561","2026-04-25 02:30:20.943000"
"3338","7.125","4138041.671117","62.070625","2026-04-25 02:30:25.081000"
"3339","7.125","4131556.272507","61.973344","2026-04-25 02:30:29.212000"
"3340","7.125","4134501.202901","62.017518","2026-04-25 02:30:33.347000"
"3341","7.125","4141461.261113","62.1219189999999","2026-04-25 02:30:37.488000"
"3342","7.125","4138643.789291","62.079657","2026-04-25 02:30:41.627000"
"3343","6.705882","3871468.186378","61.943491","2026-04-25 02:30:45.499000"
"3344","7.125","4140702.867508","62.110543","2026-04-25 02:30:49.639000"
"3345","7.125","4131527.853012","61.972918","2026-04-25 02:30:53.771000"
"3346","7.125","4131362.199783","61.9704329999999","2026-04-25 02:30:57.902000"
"3347","7.125","4136394.739151","62.0459209999999","2026-04-25 02:31:02.039000"
"3348","7.125","4136987.733841","62.054816","2026-04-25 02:31:06.175000"
"3349","7.125","4136865.266164","62.052979","2026-04-25 02:31:10.312000"
"3350","7.125","4129488.213857","61.942323","2026-04-25 02:31:14.442000"
"3351","7.125","4131491.327286","61.97237","2026-04-25 02:31:18.573000"
"3352","7.125","4131445.010503","61.971675","2026-04-25 02:31:22.705000"
"3353","7.125","4131754.06456","61.976311","2026-04-25 02:31:26.837000"
"3354","7.125","4130831.464132","61.962472","2026-04-25 02:31:30.967000"
"3355","7.125","4140723.403295","62.110851","2026-04-25 02:31:35.108000"
"3356","7.125","4140561.86676","62.108428","2026-04-25 02:31:39.249000"
"3357","7.125","4136677.265167","62.050159","2026-04-25 02:31:43.385000"
"3358","7","4131492.932638","61.972394","2026-04-25 02:31:47.517000"
"3359","6.333333","3650079.825345","62.051357","2026-04-25 02:31:51.167000"
"3360","7.125","4136202.669144","62.04304","2026-04-25 02:31:55.303000"
"3361","7.125","4128786.722819","61.931801","2026-04-25 02:31:59.432000"
"3362","7","4131412.585576","61.971189","2026-04-25 02:32:03.563000"
"3363","7","4129673.131307","61.945097","2026-04-25 02:32:07.693000"
"3364","7.125","4130010.414124","61.950156","2026-04-25 02:32:11.823000"
"3365","7","4131307.729085","61.969616","2026-04-25 02:32:15.954000"
"3366","8.142857","4773213.386536","62.051774","2026-04-25 02:32:20.728000"
"3367","7.125","4140340.137482","62.105102","2026-04-25 02:32:24.868000"
"3368","7.125","4135863.335927","62.03795","2026-04-25 02:32:29.004000"
"3369","8","4772111.764321","62.037453","2026-04-25 02:32:33.776000"
"3370","7","4149669.933319","62.245049","2026-04-25 02:32:37.925000"
"3371","7","4130781.269073","61.961719","2026-04-25 02:32:42.056000"
"3372","7","4136638.784409","62.049582","2026-04-25 02:32:46.193000"
"3373","7.125","4137027.454376","62.055412","2026-04-25 02:32:50.330000"
"3374","7","4130463.933945","61.956959","2026-04-25 02:32:54.460000"
"3375","7","4136768.865585","62.051533","2026-04-25 02:32:58.597000"
"3376","8.142857","4767249.675897","61.974246","2026-04-25 02:33:03.364000"
"3377","7.125","4129930.130641","61.948952","2026-04-25 02:33:07.494000"
"3378","7.125","4136966.657639","62.0545","2026-04-25 02:33:11.631000"
"3379","7.125","4132406.997681","61.986105","2026-04-25 02:33:15.764000"
"3380","7.125","4133756.00179","62.00634","2026-04-25 02:33:19.897000"
"3381","8.142857","4773184.757966","62.051402","2026-04-25 02:33:24.671000"
"3382","7.125","4136726.792653","62.050902","2026-04-25 02:33:28.807000"
"3383","7.125","4131463.479996","61.971952","2026-04-25 02:33:32.939000"
"3384","7.125","4134696.133931","62.020442","2026-04-25 02:33:37.074000"
"3385","7.125","4136572.202047","62.048583","2026-04-25 02:33:41.210000"
"3386","7.125","4131355.603536","61.970334","2026-04-25 02:33:45.341000"
"3387","7","4131683.063507","61.975246","2026-04-25 02:33:49.473000"
"3388","7","4131198.279063","61.967974","2026-04-25 02:33:53.604000"
"3389","8","4767216.077218","61.973809","2026-04-25 02:33:58.372000"
"3390","7","4132774.543762","61.991618","2026-04-25 02:34:02.504000"
"3391","7.125","4131064.399083","61.965966","2026-04-25 02:34:06.635000"
"3392","7.125","4139987.198512","62.099808","2026-04-25 02:34:10.775000"
"3393","7.125","4140134.207408","62.102013","2026-04-25 02:34:14.916000"
"3394","7.125","4140233.469009","62.103502","2026-04-25 02:34:19.056000"
"3395","7.125","4140512.800217","62.107692","2026-04-25 02:34:23.196000"
"3396","7.125","4138903.538386","62.083553","2026-04-25 02:34:27.335000"
"3397","7.125","4129983.727137","61.949756","2026-04-25 02:34:31.465000"
"3398","7.125","4134833.860397","62.022508","2026-04-25 02:34:35.600000"
"3399","7.125","4138037.999471","62.07057","2026-04-25 02:34:39.738000"
"3400","7.125","4134581.99501","62.01873","2026-04-25 02:34:43.873000"
"3401","7.125","4137999.868393","62.069998","2026-04-25 02:34:48.011000"
"3402","7.125","4137030.871709","62.055463","2026-04-25 02:34:52.148000"
"3403","7.125","4129770.342509","61.946555","2026-04-25 02:34:56.277000"
"3404","7.125","4140738.741557","62.111081","2026-04-25 02:35:00.418000"
"3405","7.125","4137820.800145","62.067312","2026-04-25 02:35:04.556000"
"3406","7.125","4139034.398397","62.085516","2026-04-25 02:35:08.695000"
"3407","7.125","4140619.134903","62.109287","2026-04-25 02:35:12.836000"
"3408","7.125","4137393.331528","62.0609","2026-04-25 02:35:16.973000"
"3409","7.125","4130001.274745","61.950019","2026-04-25 02:35:21.103000"
"3410","7.125","4139613.676071","62.094205","2026-04-25 02:35:25.243000"
"3411","7.125","4139121.055603","62.086816","2026-04-25 02:35:29.382000"
"3412","7.125","4133517.138163","62.002757","2026-04-25 02:35:33.515000"
"3413","7.125","4140274.937948","62.104124","2026-04-25 02:35:37.656000"
"3414","7.125","4129911.470413","61.948672","2026-04-25 02:35:41.785000"
"3415","8.142857","4777635.152523","62.1092569999999","2026-04-25 02:35:46.563000"
"3416","7.125","4129774.475098","61.946617","2026-04-25 02:35:50.693000"
"3417","7.125","4137676.938375","62.065154","2026-04-25 02:35:54.831000"
"3418","7.125","4129028.669993","61.93543","2026-04-25 02:35:58.960000"
"3419","7.125","4140540.393194","62.108106","2026-04-25 02:36:03.100000"
"3420","7.125","4138912.057877","62.083681","2026-04-25 02:36:07.239000"
"3421","6.875","4137126.27093","62.0568939999999","2026-04-25 02:36:11.376000"
"3422","6.875","4134894.863764","62.023423","2026-04-25 02:36:15.511000"
"3423","7.125","4134831.53979","62.022473","2026-04-25 02:36:19.646000"
"3424","7.125","4140804.926554","62.112074","2026-04-25 02:36:23.787000"
"3425","7.125","4140238.809586","62.103582","2026-04-25 02:36:27.927000"
"3426","7.125","4135231.463114","62.028472","2026-04-25 02:36:32.062000"
"3427","7.125","4139841.731389","62.097626","2026-04-25 02:36:36.202000"
"3428","7.125","4140697.272619","62.110459","2026-04-25 02:36:40.343000"
"3429","7.125","4129062.461853","61.935937","2026-04-25 02:36:44.472000"
"3430","7.125","4129912.662506","61.94869","2026-04-25 02:36:48.602000"
"3431","7.125","4131591.463089","61.973872","2026-04-25 02:36:52.733000"
"3432","6.875","4132180.658976","61.98271","2026-04-25 02:36:56.865000"
"3433","6.875","4137100.855509","62.056513","2026-04-25 02:37:01.003000"
"3434","6.875","4131169.398626","61.967541","2026-04-25 02:37:05.134000"
"3435","7.125","4136217.053731","62.043256","2026-04-25 02:37:09.270000"
"3436","7.125","4133947.197596","62.009208","2026-04-25 02:37:13.404000"
"3437","7.125","4140549.866358","62.108248","2026-04-25 02:37:17.544000"
"3438","6.875","4129738.473892","61.946077","2026-04-25 02:37:21.674000"
"3439","6.875","4129841.40714","61.947621","2026-04-25 02:37:25.804000"
"3440","6.875","4139959.669113","62.099395","2026-04-25 02:37:29.944000"
"3441","6.875","4141653.664907","62.124805","2026-04-25 02:37:34.086000"
"3442","7.85714299999999","4777345.143832","62.105487","2026-04-25 02:37:38.863000"
"3443","6.875","4130098.263423","61.951474","2026-04-25 02:37:42.993000"
"3444","6.875","4132858.133316","61.992872","2026-04-25 02:37:47.126000"
"3445","6.875","4133245.944977","61.998689","2026-04-25 02:37:51.259000"
"3446","6.47058799999999","3873172.804713","61.970765","2026-04-25 02:37:55.132000"
"3447","7.125","4136023.139954","62.040347","2026-04-25 02:37:59.268000"
"3448","7.85714299999999","4765280.925311","61.948652","2026-04-25 02:38:04.034000"
"3449","7.125","4137662.935257","62.064944","2026-04-25 02:38:08.171000"
"3450","8.142857","4774717.77109","62.071331","2026-04-25 02:38:12.946000"
"3451","7.125","4139741.675059","62.096125","2026-04-25 02:38:17.086000"
"3452","7.125","4134204.673767","62.0130699999999","2026-04-25 02:38:21.220000"
"3453","6.875","4136110.591888","62.041659","2026-04-25 02:38:25.356000"
"3454","6.875","4130364.863078","61.955473","2026-04-25 02:38:29.486000"
"3455","6.875","4136503.664653","62.047555","2026-04-25 02:38:33.623000"
"3456","6.875","4138683.064779","62.080246","2026-04-25 02:38:37.762000"
"3457","6.875","4142847.935359","62.1427189999999","2026-04-25 02:38:41.905000"
"3458","7.125","4138670.523961","62.080058","2026-04-25 02:38:46.043000"
"3459","7.125","4138022.406896","62.070336","2026-04-25 02:38:50.181000"
"3460","7.125","4134967.788061","62.024517","2026-04-25 02:38:54.316000"
"3461","7.125","4130615.59995","61.959234","2026-04-25 02:38:58.447000"
"3462","7.125","4129907.941818","61.948619","2026-04-25 02:39:02.577000"
"3463","7.125","4139101.743698","62.086526","2026-04-25 02:39:06.716000"
"3464","7.125","4136875.279744","62.053129","2026-04-25 02:39:10.853000"
"3465","7.125","4140240.31957","62.103605","2026-04-25 02:39:14.993000"
"3466","7.125","4135260.121028","62.028902","2026-04-25 02:39:19.128000"
"3467","7.125","4138573.66244","62.078605","2026-04-25 02:39:23.267000"
"3468","7.125","4129753.128688","61.946297","2026-04-25 02:39:27.396000"
"3469","7.125","4129856.141408","61.947842","2026-04-25 02:39:31.526000"
"3470","7.125","4140674.734116","62.110121","2026-04-25 02:39:35.667000"
"3471","7.125","4139872.264862","62.098084","2026-04-25 02:39:39.807000"
"3472","7.125","4140413.935979","62.106209","2026-04-25 02:39:43.947000"
"3473","7.125","4134662.326177","62.019935","2026-04-25 02:39:48.082000"
"3474","7.125","4126613.394419","61.899201","2026-04-25 02:39:52.209000"
"3475","7.125","4132746.140162","61.991192","2026-04-25 02:39:56.341000"
"3476","7.125","4130791.393916","61.961871","2026-04-25 02:40:00.472000"
"3477","6.705882","3882588.192821","62.121411","2026-04-25 02:40:04.355000"
"3478","7.125","4135135.80958","62.027037","2026-04-25 02:40:08.490000"
"3479","7.125","4135325.813293","62.029887","2026-04-25 02:40:12.625000"
"3480","7.125","4137624.740601","62.064371","2026-04-25 02:40:16.763000"
"3481","7.125","4130616.3311","61.959245","2026-04-25 02:40:20.893000"
"3482","7.125","4139136.330287","62.087045","2026-04-25 02:40:25.033000"
"3483","7.125","4129580.338796","61.943705","2026-04-25 02:40:29.162000"
"3484","7.125","4141660.070419","62.124901","2026-04-25 02:40:33.304000"
"3485","8.142857","4773974.767098","62.061672","2026-04-25 02:40:38.078000"
"3486","7.125","4130619.589488","61.9592939999999","2026-04-25 02:40:42.208000"
"3487","7.125","4140337.530772","62.105063","2026-04-25 02:40:46.349000"
"3488","7.125","4135100.93689","62.026514","2026-04-25 02:40:50.484000"
"3489","7.125","4140373.595556","62.105604","2026-04-25 02:40:54.624000"
"3490","7.125","4131764.809291","61.976472","2026-04-25 02:40:58.756000"
"3491","7.125","4132384.268443","61.985764","2026-04-25 02:41:02.888000"
"3492","7.125","4130758.333206","61.961375","2026-04-25 02:41:07.019000"
"3493","7.125","4140203.666687","62.103055","2026-04-25 02:41:11.159000"
"3494","7.125","4131060.059865","61.965901","2026-04-25 02:41:15.290000"
"3495","7.125","4127035.140991","61.905527","2026-04-25 02:41:19.417000"
"3496","7.125","4132995.939255","61.994939","2026-04-25 02:41:23.550000"
"3497","7.125","4140672.000249","62.11008","2026-04-25 02:41:27.691000"
"3498","8.142857","4777335.845507","62.105366","2026-04-25 02:41:32.468000"
"3499","7.125","4141199.98614","62.118","2026-04-25 02:41:36.610000"
"3500","7.125","4138329.203924","62.074938","2026-04-25 02:41:40.748000"
"3501","7.125","4127928.066254","61.918921","2026-04-25 02:41:44.876000"
"3502","7.125","4131842.26354","61.977634","2026-04-25 02:41:49.008000"
"3503","7.125","4134729.6079","62.0209439999999","2026-04-25 02:41:53.142000"
"3504","7.125","4138411.331177","62.07617","2026-04-25 02:41:57.281000"
"3505","7.125","4133350.197474","62.000253","2026-04-25 02:42:01.414000"
"3506","7.125","4140399.599075","62.105994","2026-04-25 02:42:05.555000"
"3507","7.125","4126666.466395","61.899997","2026-04-25 02:42:09.681000"
"3508","7.125","4137139.733632","62.057096","2026-04-25 02:42:13.818000"
"3509","7.125","4140209.468206","62.103142","2026-04-25 02:42:17.959000"
"3510","7.125","4129708.67157","61.94563","2026-04-25 02:42:22.088000"
"3511","7.125","4140487.527847","62.107313","2026-04-25 02:42:26.229000"
"3512","8.142857","4763939.692424","61.931216","2026-04-25 02:42:30.993000"
"3513","7.125","4142852.131526","62.142782","2026-04-25 02:42:35.136000"
"3514","7.125","4146855.465571","62.202832","2026-04-25 02:42:39.282000"
"3515","7.125","4130013.608932","61.950204","2026-04-25 02:42:43.412000"
"3516","7.125","4137029.059728","62.055436","2026-04-25 02:42:47.549000"
"3517","7.125","4133093.325297","61.9964","2026-04-25 02:42:51.683000"
"3518","7.125","4131215.397517","61.968231","2026-04-25 02:42:55.814000"
"3519","7.125","4130604.060491","61.959061","2026-04-25 02:42:59.944000"
"3520","7","4130164.527893","61.952468","2026-04-25 02:43:04.075000"
"3521","7.125","4137827.205658","62.0674079999999","2026-04-25 02:43:08.212000"
"3522","7","4141968.870163","62.129533","2026-04-25 02:43:12.354000"
"3523","7","4136731.131872","62.050967","2026-04-25 02:43:16.491000"
"3524","7","4138910.99294","62.083665","2026-04-25 02:43:20.630000"
"3525","7","4140400.473277","62.106007","2026-04-25 02:43:24.770000"
"3526","7","4131140.804291","61.967112","2026-04-25 02:43:28.902000"
"3527","7","4131346.257528","61.9701939999999","2026-04-25 02:43:33.033000"
"3528","7.125","4136703.268687","62.050549","2026-04-25 02:43:37.170000"
"3529","7.125","4131492.265066","61.972384","2026-04-25 02:43:41.301000"
"3530","7.125","4133078.00293","61.9961699999999","2026-04-25 02:43:45.434000"
"3531","7.125","4132932.456334","61.993987","2026-04-25 02:43:49.567000"
"3532","7","4130919.472377","61.963792","2026-04-25 02:43:53.698000"
"3533","7","4136753.733953","62.051306","2026-04-25 02:43:57.835000"
"3534","7.125","4136545.801163","62.048187","2026-04-25 02:44:01.971000"
"3535","7","4135331.471761","62.029972","2026-04-25 02:44:06.107000"
"3536","7","4134184.932709","62.012774","2026-04-25 02:44:10.241000"
"3537","7","4131223.328908","61.96835","2026-04-25 02:44:14.372000"
"3538","7","4135043.001175","62.025645","2026-04-25 02:44:18.507000"
"3539","7","4132585.255305","61.988779","2026-04-25 02:44:22.640000"
"3540","7","4134735.393524","62.021031","2026-04-25 02:44:26.774000"
"3541","7.125","4136078.262329","62.041174","2026-04-25 02:44:30.911000"
"3542","7.125","4139315.875371","62.089738","2026-04-25 02:44:35.050000"
"3543","7.125","4144208.733241","62.163131","2026-04-25 02:44:39.194000"
"3544","7.125","4139508.533478","62.092628","2026-04-25 02:44:43.334000"
"3545","7.125","4130967.998505","61.9645199999999","2026-04-25 02:44:47.465000"
"3546","7.125","4137411.928177","62.061179","2026-04-25 02:44:51.602000"
"3547","7.125","4136756.467819","62.051347","2026-04-25 02:44:55.739000"
"3548","7.125","4136597.665151","62.048965","2026-04-25 02:44:59.875000"
"3549","7.125","4131617.800395","61.974267","2026-04-25 02:45:04.007000"
"3550","7.125","4139296.26147","62.0894439999999","2026-04-25 02:45:08.146000"
"3551","7.125","4131265.862783","61.968988","2026-04-25 02:45:12.277000"
"3552","7.125","4131808.455785","61.977127","2026-04-25 02:45:16.409000"
"3553","7.125","4131726.471583","61.975897","2026-04-25 02:45:20.541000"
"3554","7.125","4136488.072077","62.047321","2026-04-25 02:45:24.677000"
"3555","7.125","4131519.667308","61.972795","2026-04-25 02:45:28.809000"
"3556","7.125","4131621.472041","61.974322","2026-04-25 02:45:32.941000"
"3557","7.125","4133499.860764","62.002498","2026-04-25 02:45:37.074000"
"3558","7.125","4127522.198359","61.912833","2026-04-25 02:45:41.202000"
"3559","7","4138862.212499","62.082933","2026-04-25 02:45:45.341000"
"3560","7.125","4129982.995987","61.9497449999999","2026-04-25 02:45:49.470000"
"3561","8.142857","4765098.846876","61.946285","2026-04-25 02:45:54.236000"
"3562","7.125","4129443.407059","61.941651","2026-04-25 02:45:58.365000"
"3563","7.125","4136913.935343","62.053709","2026-04-25 02:46:02.502000"
"3564","7.125","4129427.655538","61.941415","2026-04-25 02:46:06.631000"
"3565","7.125","4137492.338816","62.062385","2026-04-25 02:46:10.769000"
"3566","7.125","4133490.657806","62.00236","2026-04-25 02:46:14.902000"
"3567","7.125","4130046.065648","61.950691","2026-04-25 02:46:19.032000"
"3568","7.125","4130885.791779","61.963287","2026-04-25 02:46:23.163000"
"3569","7.125","4135167.264938","62.027509","2026-04-25 02:46:27.298000"
"3570","7.125","4131385.199229","61.970778","2026-04-25 02:46:31.430000"
"3571","7.125","4133887.402217","62.008311","2026-04-25 02:46:35.564000"
"3572","7.125","4136071.920395","62.041079","2026-04-25 02:46:39.700000"
"3573","7.125","4140743.796031","62.1111569999999","2026-04-25 02:46:43.841000"
"3574","7.125","4133494.408925","62.002416","2026-04-25 02:46:47.974000"
"3575","7.125","4130119.466782","61.951792","2026-04-25 02:46:52.104000"
"3576","7.125","4136790.132523","62.051852","2026-04-25 02:46:56.241000"
"3577","7.125","4135254.208247","62.028813","2026-04-25 02:47:00.376000"
"3578","7.125","4129935.201009","61.949028","2026-04-25 02:47:04.506000"
"3579","7.125","4130037.005742","61.950555","2026-04-25 02:47:08.636000"
"3580","7.125","4132799.530029","61.991993","2026-04-25 02:47:12.769000"
"3581","7.125","4133529.615402","62.0029439999999","2026-04-25 02:47:16.902000"
"3582","7.125","4130115.477244","61.9517319999999","2026-04-25 02:47:21.033000"
"3583","7.125","4138291.200002","62.074368","2026-04-25 02:47:25.171000"
"3584","7.125","4130078.935623","61.951184","2026-04-25 02:47:29.301000"
"3585","7.125","4133868.455887","62.008027","2026-04-25 02:47:33.435000"
"3586","7.125","4136595.408122","62.048931","2026-04-25 02:47:37.571000"
"3587","8.142857","4764476.170907","61.93819","2026-04-25 02:47:42.336000"
"3588","7.125","4128953.727086","61.934306","2026-04-25 02:47:46.465000"
"3589","8.142857","4772705.8484","62.045176","2026-04-25 02:47:51.238000"
"3590","7.125","4131540.600459","61.973109","2026-04-25 02:47:55.369000"
"3591","7.125","4131550.534566","61.973258","2026-04-25 02:47:59.501000"
"3592","8.142857","4767148.458041","61.97293","2026-04-25 02:48:04.268000"
"3593","7.125","4130737.797419","61.961067","2026-04-25 02:48:08.399000"
"3594","7.125","4136893.399556","62.053401","2026-04-25 02:48:12.535000"
"3595","7.125","4135234.78508","62.028522","2026-04-25 02:48:16.671000"
"3596","7.125","4138703.99793","62.08056","2026-04-25 02:48:20.809000"
"3597","6.875","4129913.536708","61.948703","2026-04-25 02:48:24.939000"
"3598","7.125","4136333.86294","62.045008","2026-04-25 02:48:29.076000"
"3599","7.125","4138613.875707","62.079208","2026-04-25 02:48:33.214000"
"3600","7.125","4138394.943873","62.075924","2026-04-25 02:48:37.353000"
"3601","7.125","4136246.935527","62.043704","2026-04-25 02:48:41.489000"
"3602","7.125","4144211.467107","62.163172","2026-04-25 02:48:45.633000"
"3603","8.142857","4773151.691143","62.050972","2026-04-25 02:48:50.406000"
"3604","7.125","4131766.85969","61.976503","2026-04-25 02:48:54.538000"
"3605","7.125","4131098.14326","61.966472","2026-04-25 02:48:58.669000"
"3606","7.125","4131418.19636","61.971273","2026-04-25 02:49:02.801000"
"3607","8.142857","4764934.319716","61.944146","2026-04-25 02:49:07.565000"
"3608","7.85714299999999","4767031.999735","61.971416","2026-04-25 02:49:12.333000"
"3609","6.875","4129893.732071","61.948406","2026-04-25 02:49:16.462000"
